Feature Name	Cluster 0	Cluster 1	Symbol
NDUFS8	-0.020119136066915025	0.02011913606691536	NDUFS8
NDUFV1	-0.006726411422760393	0.00672641142276037	NDUFV1
NEAT1	-0.00515908297672323	0.005159082976723311	NEAT1
NECAP2	0.020506865991807104	-0.020506865991807056	NECAP2
NELFB	-0.011778100677609602	0.011778100677609682	NELFB
NELFCD	0.017439618313683326	-0.01743961831368336	NELFCD
NF2	0.017141089598783958	-0.017141089598783955	NF2
NFAM1	-0.01465048108682374	0.014650481086823932	NFAM1
NFATC1	0.012725618831398205	-0.012725618831398116	NFATC1
NFATC2	-0.058191494910214026	0.05819149491021384	NFATC2
NFATC2IP	0.013134912640710943	-0.013134912640710969	NFATC2IP
NFKB1	-0.009559407472628808	0.009559407472628872	NFKB1
NFKB2	-0.004047551549725685	0.004047551549725765	NFKB2
NFKBIA	0.03538486527451145	-0.03538486527451142	NFKBIA
NFKBID	0.011955056898847648	-0.01195505689884723	NFKBID
NFKBIZ	0.01382969667450122	-0.01382969667450129	NFKBIZ
NFYC	0.02081044366008793	-0.020810443660087944	NFYC
NIBAN2	0.025614066902534118	-0.02561406690253408	NIBAN2
NIBAN3	-0.04978909214234108	0.04978909214234106	NIBAN3
NIFK	-0.022031896915007596	0.02203189691500757	NIFK
NINJ1	-0.05668822774512083	0.05668822774512078	NINJ1
NIPBL	-0.016286216877886884	0.016286216877887255	NIPBL
NIPBL-DT	-0.05124724643528189	0.051247246435281724	NIPBL-DT
NIPSNAP2	-0.021361621736233582	0.021361621736233585	NIPSNAP2
NISCH	0.020261717398082264	-0.020261717398082288	NISCH
NKG7	0.01970164863048036	-0.019701648630480385	NKG7
NKTR	-0.011073749733829076	0.011073749733829092	NKTR
NLRC3	-0.02030293267176637	0.020302932671766732	NLRC3
NLRC5	0.02052204592680634	-0.020522045926806474	NLRC5
NLRP1	0.02554955772952702	-0.025549557729527047	NLRP1
NLRP3	-0.0068878375944777135	0.006887837594477769	NLRP3
NLRX1	-0.016915488630867125	0.016915488630866962	NLRX1
NME3	-0.00953550057599257	0.009535500575992988	NME3
NOC2L	-0.0044309916143450345	0.004430991614345047	NOC2L
NOLC1	-0.020806426793861577	0.02080642679386149	NOLC1
NONO	0.023702716325150874	-0.02370271632515085	NONO
NOP53	-0.015495042156168662	0.01549504215616836	NOP53
NOP56	-0.003248429837066121	0.0032484298370660737	NOP56
NORAD	-0.013925531036286605	0.013925531036286777	NORAD
NOSIP	0.017712520144813546	-0.017712520144813663	NOSIP
NOTCH1	-0.007400886000479395	0.007400886000479397	NOTCH1
NOTCH2	0.010672489431808265	-0.010672489431808464	NOTCH2
NPC2	0.0015634569576166045	-0.0015634569576166509	NPC2
NPEPL1	0.011006100672950084	-0.011006100672949827	NPEPL1
NPLOC4	0.019721184037255358	-0.019721184037255417	NPLOC4
NPM1	-0.01210380371709269	0.012103803717092805	NPM1
NPRL3	0.01330311002730121	-0.01330311002730128	NPRL3
NR1H2	-0.00402620969245771	0.004026209692457972	NR1H2
NR3C1	-0.013893442594882848	0.013893442594882687	NR3C1
NR4A1	0.020008360044241155	-0.020008360044241048	NR4A1
NR4A2	0.04637314493744879	-0.04637314493744882	NR4A2
NRBP1	0.017160054686386428	-0.01716005468638645	NRBP1
NRBP2	-0.01753195658496634	0.01753195658496621	NRBP2
NRGN	-0.008155842155409208	0.008155842155409205	NRGN
NRROS	0.0075879693612965265	-0.007587969361296534	NRROS
NSD1	-0.009969760246198032	0.00996976024619831	NSD1
NSFL1C	-0.014114340955281525	0.01411434095528146	NSFL1C
NSMF	0.013997315185637571	-0.013997315185637512	NSMF
NT5C3A	-0.02218243212417379	0.022182432124173656	NT5C3A
NUBP2	-0.01373852693639718	0.01373852693639728	NUBP2
NUCB1	0.03221485501396787	-0.032214855013967814	NUCB1
NUDC	-0.012911815784133257	0.012911815784133264	NUDC
NUDCD3	0.015354724599236045	-0.015354724599236041	NUDCD3
NUDT16	-0.022147142786666008	0.022147142786665887	NUDT16
NUDT16L1	-0.013925981743651644	0.013925981743651884	NUDT16L1
NUFIP2	-0.015891743018720254	0.015891743018720438	NUFIP2
NUMA1	0.01972786643403171	-0.01972786643403157	NUMA1
NUMB	-0.018621655901058142	0.01862165590105841	NUMB
NUP133	-0.024122735172396933	0.024122735172396974	NUP133
NUP210	0.01929188495365334	-0.019291884953653426	NUP210
NUP214	0.018749168340461718	-0.01874916834046173	NUP214
NUP85	0.013872689187114802	-0.013872689187114791	NUP85
NXF1	0.00039599062176452754	-0.0003959906217645043	NXF1
NXPE3	-0.01891683104457436	0.018916831044574645	NXPE3
OAS3	0.023399661377598892	-0.023399661377598937	OAS3
OAZ1	0.022699379561192924	-0.022699379561192827	OAZ1
OBSCN	-0.014593659875288613	0.014593659875288937	OBSCN
ODC1	-0.008892144272670684	0.008892144272670694	SLC25A21
ODF3B	0.045943151131520164	-0.04594315113152017	ODF3B
OFD1	-0.015145426840193429	0.015145426840193398	OFD1
OGA	0.013360003782631082	-0.013360003782631356	OGA
OGDH	0.014100354060970181	-0.014100354060970119	OGDH
OGFR	-0.014616428045311146	0.014616428045311181	OGFR
OGT	-0.052780071807697566	0.052780071807697525	OGT
OPTN	0.01376428547265405	-0.013764285472654092	OPTN
ORAI1	0.015045236184394862	-0.015045236184394812	ORAI1
ORAI2	0.01156579099508819	-0.0115657909950882	ORAI2
OS9	-0.0033517123117150376	0.003351712311715095	OS9
OSBPL5	0.011945638343666336	-0.011945638343666043	OSBPL5
OSCAR	-0.007750010963146781	0.007750010963146849	OSCAR
OSM	0.017744279505096223	-0.017744279505096258	CCM2
OTUB1	-0.003273356499767205	0.0032733564997672	OTUB1
OTUD1	0.01244854840001058	-0.01244854840001037	OTUD1
OTUD5	0.01966688677896029	-0.01966688677896027	OTUD5
OXA1L	0.020213349813867725	-0.020213349813867663	OXA1L
OXSR1	-0.02314016075247491	0.02314016075247517	OXSR1
P2RX4	-0.0035201705216923217	0.003520170521692221	P2RX4
P2RY8	0.01058503925197921	-0.010585039251979182	P2RY8
P4HA1	-0.024729746283630897	0.024729746283631143	P4HA1
P4HB	0.02159645892721513	-0.02159645892721508	P4HB
PA2G4	-0.02108917407795587	0.021089174077955727	PA2G4
PABPC1	0.028533414124644482	-0.02853341412464465	PABPC1
PABPC4	0.016681732050250787	-0.016681732050250614	PABPC4
PACS1	0.021340717434534584	-0.021340717434534532	PACS1
PACS2	0.014394914122466771	-0.014394914122466743	PACS2
PAPOLA	-0.010860946204768823	0.010860946204768471	PAPOLA
PARK7	-0.01110528753607106	0.011105287536071037	PARK7
PARP10	0.016904429307524144	-0.016904429307524234	PARP10
PARP12	0.012878607596695464	-0.012878607596695514	PARP12
PARP14	-0.0559795747525488	0.05597957475254883	PARP14
PARP6	0.014632619060000263	-0.014632619060000232	PARP6
PARP8	-0.010068157514060613	0.010068157514060904	PARP8
PARVG	-0.011046193818621621	0.011046193818621736	PARVG
PASK	0.011121605627870672	-0.011121605627870613	STK39
PAX5	-0.020486458282308877	0.020486458282309074	PAX5
PAXX	0.01181995277189984	-0.011819952771899985	PAXX
PBX2	-0.014551581962464585	0.014551581962464432	PBX2
PBXIP1	0.018424476882770952	-0.01842447688277114	PBXIP1
PCBP1	0.01672760917786132	-0.016727609177861313	PCBP1
PCBP2	0.009464247376981809	-0.009464247376982041	PCBP2
PCED1A	0.013292396364179048	-0.013292396364178878	PCED1A
PCED1B	-0.010037959410002514	0.01003795941000247	PCED1B
PCED1B-AS1	0.012984110630494426	-0.012984110630494202	PCED1B-AS1
PCIF1	-0.012883939252341794	0.012883939252341816	PCIF1
PCNX2	0.014887871592998859	-0.01488787159299894	PCNX2
PCNX3	0.017610871714735132	-0.017610871714735042	PCNX3
PCSK7	0.01372109307260742	-0.013721093072607413	PCSK7
PDAP1	-0.014239855723695466	0.014239855723695322	PDAP1
PDCD7	-0.022304959325999477	0.022304959325999508	PDCD7
PDE3B	-0.013370037887051843	0.013370037887051585	PDE3B
PDE4B	-0.048410484041135626	0.048410484041135564	PDE4B
PDIA3	-0.0070900645783546394	0.007090064578354553	PDIA3
PDIA4	-0.049015572835954896	0.049015572835954806	PDIA4
PDLIM1	0.022862625675616102	-0.022862625675616068	PDLIM1
PDLIM2	0.011316183523761424	-0.011316183523761444	PDLIM2
PDLIM7	0.01097602892750033	-0.010976028927500658	PDLIM7
PDSS2	-0.024542018407150604	0.024542018407150517	PDSS2
PDXK	0.013297779692518672	-0.01329777969251864	PDXK
PDZD4	-0.009716775707209049	0.009716775707208941	PDZD4
PECAM1	0.016286535930468086	-0.016286535930467926	PECAM1
PELI1	-0.012134320021143357	0.012134320021143036	PELI1
PER1	0.020938335317285638	-0.02093833531728573	PER1
PES1	0.012310269733965463	-0.012310269733965555	PES1
PF4	0.009352638416063446	-0.009352638416063364	PF4
PFDN5	-0.00335732471690663	0.00335732471690675	PFDN5
PFKFB3	-0.005906374261767507	0.0059063742617676135	PFKFB3
PFKL	0.01997349637451112	-0.01997349637451128	PFKL
PFN1	-0.004753614813944756	0.004753614813944732	PFN1
PGD	-0.011541077343351512	0.011541077343351849	PHGDH
PGGHG	-0.0010160127303406828	0.0010160127303406304	PGGHG
PGK1	0.01732737403543315	-0.0173273740354331	PGK1
PGLS	0.01206559600990725	-0.012065596009907448	PGLS
PGM2	-0.02435130704115693	0.024351307041156817	PGM2
PHB2	-0.009579736704748085	0.009579736704748062	PHB2
PHC3	-0.047797762850801284	0.04779776285080116	PHC3
PHF1	-0.005840307816890831	0.005840307816890756	PHF1
PHF12	0.014064805253023541	-0.01406480525302349	PHF12
PHIP	-0.0108004454025395	0.010800445402538831	PHIP
PHRF1	0.01283199791626324	-0.012831997916263322	PHRF1
PHYKPL	0.018181467840927296	-0.01818146784092741	PHYKPL
PI4KA	0.01877222919328057	-0.018772229193280584	PI4KA
PI4KB	0.01855583488959377	-0.018555834889593725	PI4KB
PICALM	-0.01064184085957866	0.010641840859578856	PICALM
PIDD1	-0.0058303169945045355	0.005830316994504563	PIDD1
PIEZO1	0.01490818057879119	-0.014908180578790991	PIEZO1
PIGS	0.013616774183602586	-0.013616774183602576	PIGS
PIGT	0.019440443617659887	-0.01944044361765989	PIGT
PIK3C3	-0.021587047603270456	0.021587047603270487	PIK3C3
PIK3CD	0.020116392486569514	-0.020116392486569438	CLSTN1
PIK3IP1	0.018448587388441427	-0.018448587388441358	PIK3IP1
PIK3R1	0.011270292649564893	-0.01127029264956438	PIK3R1
PIK3R5	0.01932684086128256	-0.019326840861282567	PIK3R5
PIKFYVE	-0.05508938060700838	0.05508938060700834	PIKFYVE
PIM1	-0.01665433882693158	0.016654338826931576	LONP1
PIM2	0.014611600506706094	-0.014611600506706112	PIM2
PIM3	-0.0034080062680341538	0.003408006268034228	PIM3
PIP4P1	-0.013367425127211842	0.013367425127211742	PIP4P1
PIP5K1C	0.01401272517832244	-0.014012725178322293	PIP5K1C
PISD	0.014247943911866769	-0.01424794391186674	PISD
PITPNM1	0.018869972493422062	-0.01886997249342217	PITPNM1
PKD1	0.012636134753364588	-0.012636134753364574	PKD1
PKN1	0.02216182928767705	-0.02216182928767706	PKN1
PLAUR	-0.05085196949266159	0.0508519694926615	PLAUR
PLCB2	-0.008468640929920718	0.008468640929920685	PLCB2
PLCG1	-0.02291922653451564	0.022919226534515412	PLCG1
PLCH2	0.010320427874053262	-0.010320427874053408	PLCH2
PLD3	0.0164090302462714	-0.01640903024627152	PLD3
PLEC	-0.0007598161377658617	0.0007598161377658238	PLEC
PLEK	-0.06563825655287926	0.06563825655287929	PLEK
PLEKHG3	-0.011750277915893259	0.01175027791589307	PLEKHG3
PLEKHM1	0.015693654550434515	-0.01569365455043456	PLEKHM1
PLEKHM2	0.016340874010979674	-0.016340874010979473	PLEKHM2
PLEKHO2	0.013994130287402509	-0.013994130287402562	PLEKHO2
PLIN3	0.014994353586698162	-0.01499435358669819	PLIN3
PLK3	-0.005582642127805707	0.0055826421278057465	PLK3
PLP2	-0.018273343633618617	0.01827334363361876	PLP2
PLPPR2	-0.007560469662030159	0.007560469662030094	PLPPR2
PLXNB2	-0.003212961897932113	0.0032129618979320398	PLXNB2
PLXND1	-0.0072235631147179	0.007223563114717627	PLXND1
PML	0.01442350081506871	-0.014423500815068619	PML
PMPCA	0.01438013354523329	-0.014380133545233278	PMPCA
PNISR	-0.007645426610661886	0.007645426610661765	PNISR
PNN	-0.0074029486217816205	0.0074029486217813655	PNN
PNPLA2	0.01884196963471157	-0.018841969634711537	PNPLA2
PNPLA6	0.01709940021515923	-0.017099400215159218	PNPLA6
PNRC1	0.017967574382473855	-0.017967574382473796	PNRC1
POLD3	-0.02468955992376948	0.02468955992376937	POLD3
POLDIP2	0.017898594865632944	-0.017898594865632927	POLDIP2
POLDIP3	0.017811571902245818	-0.01781157190224581	POLDIP3
POLG	0.010880538938617618	-0.010880538938617668	POLG
POLR1D	0.02169417712984621	-0.02169417712984621	POLR1D
POLR2A	0.02117981829660369	-0.021179818296603724	POLR2A
POLR2E	-0.005323905842125192	0.005323905842125115	POLR2E
POLRMT	-0.006741700995733593	0.006741700995733806	POLRMT
POR	-0.005882121944036212	0.005882121944036254	VDAC2
POU2F2	-0.013324090693998751	0.013324090693998718	POU2F2
PPARD	-0.011224399738083445	0.011224399738083543	PPARD
PPBP	-0.04820010099998755	0.0482001009999876	PPBP
PPDPF	-0.012273440179774806	0.012273440179774813	PPDPF
PPIA	-0.0053560545867432155	0.005356054586743388	PPIA
PPIL2	0.016476402836154817	-0.0164764028361548	PPIL2
PPM1F	0.012749691933066215	-0.01274969193306621	PPM1F
PPM1G	-0.0016848302851952164	0.0016848302851952025	PPM1G
PPM1M	0.012042477173767259	-0.01204247717376736	PPM1M
PPP1CA	0.01803931763881288	-0.0180393176388128	PPP1CA
PPP1R10	0.002991234301364457	-0.002991234301364479	PPP1R10
PPP1R12C	-0.017980727288175024	0.01798072728817543	PPP1R12C
PPP1R15A	-0.011460882951061131	0.011460882951061265	PPP1R15A
PPP1R15B	-0.012897677245862786	0.012897677245862632	PPP1R15B
PPP1R16B	-0.009168434346425863	0.009168434346425848	PPP1R16B
PPP1R18	0.01439897164142525	-0.014398971641425225	PPP1R18
PPP1R9B	0.01800317297330908	-0.018003172973309417	PPP1R9B
PPP2R1A	-0.01160307784072108	0.011603077840721069	PPP2R1A
PPP2R2D	0.013618285725409162	-0.013618285725409176	PPP2R2D
PPP2R5C	0.014760332827226037	-0.014760332827226028	PPP2R5C
PPP6R1	0.0199486524425756	-0.019948652442575737	PPP6R1
PPP6R2	0.0192704536623216	-0.019270453662321583	PPP6R2
PPT1	-0.00869988965631443	0.008699889656314286	PPT1
PQLC1	0.01030864740272663	-0.01030864740272658	SLC66A2
PRAM1	0.014309992265022334	-0.014309992265022213	PRAM1
PRCC	0.014181704857913525	-0.01418170485791349	PRCC
PRDM2	0.015203560125035653	-0.015203560125035674	PRDM2
PREB	-0.015310116806494538	0.015310116806494429	PREB
PRELID1	-0.008378610093074028	0.008378610093073925	PRELID1
PREX1	0.02098527001524844	-0.0209852700152484	PREX1
PRF1	0.018838780790756397	-0.018838780790756432	ZNF395
PRKACA	0.014244480216292262	-0.014244480216292372	PRKCA
PRKCB	0.02814263132196493	-0.028142631321964925	PRKCB
PRKCD	-0.018708439665781208	0.018708439665781205	PRKCD
PRKCH	-0.0093418683891107	0.009341868389110677	PRKCH
PRKCSH	0.02264559836068783	-0.022645598360687736	PRKCSH
PRKD2	0.019430023685375514	-0.01943002368537547	PRKD2
PRKDC	-0.021523102462591016	0.021523102462590742	PRKDC
PRMT1	-0.006815764739494494	0.00681576473949448	PRMT1
PRMT2	-0.018348773397744926	0.018348773397744867	PRMT2
PRPF19	-0.016537285302156642	0.016537285302156642	PRPF19
PRPF31	-0.02227963959327796	0.022279639593278028	PRPF31
PRPF38B	0.01148361197712211	-0.01148361197712199	PRPF38B
PRPF6	0.01774085846694768	-0.017740858466947704	PRPF6
PRPF8	0.019843125903565486	-0.01984312590356546	PRPF8
PRR12	-0.012438265254193788	0.01243826525419363	PRR12
PRR14	0.01401523149534482	-0.014015231495344845	PRR14
PRRC2A	0.021571715722706386	-0.021571715722706487	PRRC2A
PRRC2B	-0.016673513614733206	0.016673513614733588	PRRC2B
PRRC2C	0.016971895779234542	-0.016971895779234386	PRRC2C
PRXL2C	-0.02230859265759749	0.022308592657597538	PRXL2C
PSAP	-0.002196784164851247	0.002196784164851302	SFTPA2
PSD4	0.011096782212634307	-0.011096782212634413	PSD4
PSMA7	-0.009004922723940257	0.009004922723940205	PSMA7
PSMB3	-0.04995662095488464	0.04995662095488471	PSMB3
PSMB4	-0.003291236497653015	0.003291236497653002	PSMB4
PSMB8	-0.008936887244523841	0.008936887244523763	PSMB8
PSMC5	-0.01198353587983448	0.01198353587983448	PSMC5
PSMD13	0.013614663896387071	-0.013614663896387191	PSMD13
PSMD2	-0.009053862586126	0.009053862586126005	PSMD2
PSMD3	0.017557720935125785	-0.01755772093512578	PSMD3
PSMD4	-0.010114820037504343	0.010114820037504428	PSMD4
PSMD8	-0.0022552297255842967	0.0022552297255842963	PSMD8
PSME1	-0.009619814520787728	0.009619814520787702	PSME1
PSME2	0.011576146395741288	-0.011576146395741258	PSME2
PSMF1	0.019970550689777027	-0.01997055068977701	PSMF1
PSTPIP1	0.017615540797669645	-0.01761554079766962	PSTPIP1
PTAFR	0.010513906495351985	-0.010513906495352152	PTAFR
PTBP1	0.01730544233754556	-0.017305442337545468	PTBP1
PTBP3	-0.011591737772786402	0.011591737772786936	PTBP3
PTGER2	-0.0017069115135510365	0.0017069115135509509	PTGER2
PTGER4	-0.011241024844013887	0.011241024844013809	PTGER4
PTK2B	0.022951099425448613	-0.022951099425448623	PTK2B
PTMA	-0.007215958025530707	0.00721595802553073	PTMAP4
PTOV1	0.01060504562303983	-0.010605045623039822	PTOV1
PTP4A2	0.019004194011310326	-0.019004194011310267	PTP4A2
PTPA	0.013106625539391356	-0.013106625539391313	PTPRA
PTPN1	-0.009581732125061852	0.009581732125061837	PTPN1
PTPN11	-0.02885366534767775	0.02885366534767777	PTPN11
PTPN18	-0.005155323180984069	0.005155323180984022	PTPN18
PTPN23	0.01401305104860049	-0.01401305104860063	PTPN23
PTPN6	0.023665494432571932	-0.023665494432571942	PTPN6
PTPRA	0.013114726270623716	-0.013114726270623758	PTPRA
PTPRC	-0.017381708162057162	0.017381708162057145	PTPRC
PTPRE	-0.003151603269081048	0.003151603269081032	PTPRE
PTPRJ	-0.008169053240480792	0.008169053240481025	PTPRJ
PTTG1IP	0.013759334492760265	-0.013759334492760244	PTTG1IP
PUF60	0.01778375952358999	-0.017783759523589987	PUF60
PUM2	-0.011588753218147507	0.011588753218147587	PUM2
PWP1	-0.019858876406004724	0.0198588764060049	PWP1
PXN	0.01889592241746704	-0.018895922417467115	PXDN
PYGL	-0.05630666038492702	0.056306660384927064	PYGL
QARS	-0.007668254075889142	0.007668254075889119	QARS1
QKI	-0.01846796752141896	0.01846796752141868	QKI
QRICH1	0.014402913340396615	-0.014402913340396657	QRICH1
R3HDM4	-0.008314494894393341	0.00831449489439342	R3HDM4
RAB11B	-0.006253940100890068	0.006253940100890171	RAB43
RAB11FIP3	-0.012735324832408182	0.012735324832407814	RAB11FIP3
RAB11FIP4	0.013337733738717113	-0.01333773373871714	RAB11FIP4
RAB12	-0.02439261256441347	0.02439261256441344	RAB12
RAB1B	0.012820427752369364	-0.012820427752369294	RAB1B
RAB3IP	-0.024676061824931164	0.024676061824930956	RAB3IP
RAB7A	0.016154928229562927	-0.016154928229562934	RAB7A
RABL6	-0.014976479168118444	0.014976479168118187	RABL6
RAC1	-0.006742035138549493	0.006742035138549828	RNASE1
RAC2	0.022227354406669248	-0.0222273544066694	RAC2
RACK1	0.030749757169867664	-0.03074975716986765	RACK1
RAD21	-0.011468855299200631	0.01146885529920052	RAD21
RAD23A	0.01645122949286609	-0.016451229492866145	RAD23A
RAF1	-0.003961348000670299	0.00396134800067039	RNASE3
RALBP1	-0.019037876033424148	0.019037876033423832	REPS1
RALGAPA2	-0.016202195856382356	0.016202195856382478	RALGAPA2
RALY	-0.0027508403623818147	0.002750840362381774	RALY
RAN	0.015615752433849325	-0.015615752433849196	RAN
RANBP3	0.015614156827169462	-0.015614156827169438	RANBP3
RANGAP1	0.013837078933048249	-0.013837078933048272	RANGAP1
RAP1GAP2	0.01525424045964103	-0.01525424045964092	RAP1GAP2
RAP2B	0.013512767642645395	-0.013512767642645541	RAP2B
RAPGEF1	0.018281347714144757	-0.018281347714144743	RAPGEF1
RARA	0.01539124337952164	-0.015391243379521753	RARA
RASA3	0.018250111105973285	-0.018250111105973525	RASA3
RASAL3	-0.004449456908496433	0.004449456908496431	RASAL3
RASGRP2	0.02388374548036916	-0.023883745480368986	RASGRP2
RASSF1	0.016692611141962715	-0.0166926111419628	RASSF1
RASSF2	-0.009712013482077841	0.009712013482078051	RASSF2
RASSF4	0.01114828361114088	-0.011148283611141136	RASSF4
RASSF5	0.017543134817377518	-0.01754313481737727	RASSF3
RB1	-0.04949440627419445	0.04949440627419445	RB1
RBBP6	0.017068642789920558	-0.017068642789920523	RBBP6
RBCK1	0.01566757673458582	-0.015667576734585846	RBCK1
RBL2	-0.014171732656035418	0.014171732656034759	RBL2
RBM10	0.01487363688248903	-0.014873636882489057	RBM10
RBM14	-0.016147149927301627	0.016147149927301426	RBM14-RBM4
RBM15B	-0.009118139276722578	0.0091181392767227	RBM15B
RBM17	0.013710393568694587	-0.01371039356869458	RBM17
RBM23	0.01354969117570877	-0.013549691175708915	RBM23
RBM26	-0.0018650927985237485	0.0018650927985237363	RBM26
RBM3	-0.013989377879166131	0.013989377879166143	RBM3
RBM33	0.013648071091764077	-0.01364807109176409	RBM33
RBM38	-0.0033207620670661075	0.0033207620670663	RBM38
RBM39	0.016086233572238377	-0.016086233572238342	RBM39
RBM42	-0.01637768606979627	0.016377686069796005	RBM42
RBM5	0.016206351419391182	-0.016206351419391134	RBM5
RBMX	-0.00997456088836917	0.009974560888369349	RBMX
RCAN3	-0.010464916579058148	0.01046491657905805	RCAN3
RCC2	0.01059651416619587	-0.010596514166195909	RCC2
RCSD1	0.013037805373921074	-0.013037805373921149	RCSD1
REC8	-0.01747206086766577	0.01747206086766568	REC8
REEP5	-0.019198679181396158	0.01919867918139613	REEP5
RELA	0.014452418374344116	-0.014452418374344148	RELA
RELB	-0.00822977432671057	0.008229774326710345	RELB
RELL2	-0.02297259245051106	0.02297259245051122	RELL2
RELT	-0.005650691010418473	0.005650691010418442	RELT
REPIN1	-0.008514340287624829	0.008514340287625067	REPIN1
RER1	0.013103579121237548	-0.013103579121237573	RER1
RERE	-0.00675696323465825	0.006756963234658429	RERE
RESF1	-0.007238410608372266	0.00723841060837208	RESF1
RETREG2	0.015867790851634783	-0.015867790851634818	RETREG2
REX1BD	0.012619137107389893	-0.012619137107390179	REX1BD
REXO1	0.012294190430910113	-0.0122941904309101	REXO1
RFLNB	0.02245037679445127	-0.022450376794451263	RFLNB
RFX7	-0.05143697751501078	0.05143697751501073	RFX7
RGP1	-0.02617035665341964	0.0261703566534196	RGPD1
RGS14	0.012339545050247279	-0.01233954505024762	RGS14
RGS19	0.014110726859629028	-0.014110726859629334	RGS19
RGS2	0.018238021390436752	-0.01823802139043664	RIEG2
RHBDD1	-0.02566022734858324	0.0256602273485832	RHBDD1
RHBDF2	0.01823572137948824	-0.018235721379488312	RHBDF2
RHOA	0.020636247173635158	-0.020636247173635297	RHOA
RHOB	-0.007600388855772458	0.0076003888557725375	RHOB
RHOG	-0.00788613663501581	0.007886136635015775	RHOG
RHOH	-0.00920258489288495	0.009202584892885	RHOH
RHOT2	0.01715287610538304	-0.017152876105382714	RHOT2
RIC8A	0.023742252110478087	-0.023742252110478042	RIC8A
RILPL2	0.01214765051815636	-0.01214765051815653	RILPL2
RIN3	0.022186593514112143	-0.022186593514112115	RIN3
RIPK2	-0.01885055633664285	0.018850556336642628	RIPK2
RIPOR1	-0.01457311811437739	0.014573118114377422	RIPOR1
RIPOR2	0.016017904468909886	-0.01601790446890971	RIPOR2
RN7SL2	0.02161252863059162	-0.021612528630591613	RN7SL2
RNASE6	0.02271932770020473	-0.022719327700204715	RNASE6
RNASET2	0.015446518789928022	-0.015446518789927912	RNASET2
RNF10	0.019303853919091483	-0.01930385391909145	RNF10
RNF11	-0.022535906478603467	0.022535906478603242	RNF11
RNF114	0.015919210275669084	-0.015919210275669064	RNF114
RNF126	-0.005841170937905433	0.005841170937905345	RNF126
RNF130	0.014490580470484841	-0.014490580470484809	RNF130
RNF138	-0.020712469682097497	0.02071246968209764	RNF138
RNF139	-0.022016420099174986	0.022016420099175132	RNF139
RNF14	-0.023766207052892438	0.02376620705289237	RNF14
RNF149	-0.016898034916973587	0.0168980349169738	RNF149
RNF166	0.019956376612403952	-0.01995637661240407	RNF166
RNF167	0.012704627718806486	-0.012704627718806549	RNF167
RNF169	-0.050396140785058566	0.050396140785058614	RNF169
RNF187	-0.011307965052863906	0.011307965052863923	RNF187
RNF19A	-0.02008675131542637	0.02008675131542615	RNF19A
RNF19B	-0.008018536055803167	0.008018536055802985	RNF19B
RNF213	-0.00013603864119281962	0.00013603864119284142	RNF213
RNF216	0.01880771482679877	-0.018807714826798792	RNF216
RNF220	0.015932235467410568	-0.01593223546741061	RNF220
RNF26	-0.016245103195408537	0.016245103195408676	RNF26
RNF44	0.01643343060527035	-0.016433430605270572	RNF44
RNH1	-0.0018492635905071426	0.0018492635905071953	RNASEH1P1
RNPEPL1	0.02222535363035777	-0.02222535363035786	RNPEPL1
RNPS1	0.02148992635946405	-0.02148992635946406	RNPS1
ROCK1	0.00879209700769618	-0.00879209700769602	ROCK1
RORA	-0.011228977018750986	0.011228977018750828	RORA
RPA1	-0.014373338378926044	0.014373338378926147	POLR1A
RPF1	-0.022066825253297447	0.0220668252532975	RPF1
RPL10	0.028239395017964707	-0.028239395017964224	RPL15
RPL10A	0.025922794512176082	-0.025922794512176214	RPL10A
RPL11	-0.00940060132807577	0.009400601328075823	RPL11
RPL12	-0.002838854204843937	0.002838854204843909	RPL12
RPL13	-0.00642631991863976	0.006426319918640057	MRPL13
RPL13A	0.030479463641502176	-0.03047946364150202	RPL13A
RPL14	0.0031465560741092504	-0.003146556074109273	RPL14
RPL15	0.024506040427854276	-0.024506040427854182	RPL15
RPL18	-0.012946721647677463	0.0129467216476777	RPL18
RPL18A	0.025942236143609024	-0.025942236143609437	RPL18A
RPL19	-0.005121807752001499	0.005121807752001302	RPL19
RPL21	0.020963519535149484	-0.02096351953514961	RPL21
RPL23	-0.0068207157023372576	0.006820715702337335	RPL23
RPL23A	0.015666460157291784	-0.015666460157291645	RPL23A
RPL24	-0.006170697430733188	0.006170697430733349	RSL24D1
RPL27	-0.004491231599957193	0.00449123159995735	RPL27
RPL27A	0.023764756387949358	-0.023764756387949462	RPL27A
RPL28	0.028270126887768213	-0.028270126887768213	RPL28
RPL29	-0.009365781672996171	0.0093657816729961	RPL29
RPL3	0.029860447577283292	-0.029860447577283438	RPL3
RPL30	0.022530587463479173	-0.022530587463479128	RPL30
RPL31	0.0223795737011335	-0.022379573701133373	RPL31
RPL32	-0.007115330442680885	0.007115330442680852	RPL32
RPL34	-0.0395174105464141	0.03951741054641436	RPL34
RPL35	-0.021182830914749845	0.021182830914749897	RPL35
RPL35A	0.019274053919338764	-0.0192740539193388	RPL35A
RPL36	0.019449386351856716	-0.01944938635185636	RPL36
RPL36AL	-0.011102562626695012	0.011102562626694908	RPL36AL
RPL37	-0.008845134576895864	0.008845134576895841	RPL37
RPL37A	-0.008500125644830756	0.00850012564483084	RPL37A
RPL38	0.0195388296445781	-0.019538829644578242	RPL38
