rank	term	pvalue	zscore	combinedscore	overlapping_genes	adjusted_pvalue			link	library	category	direction	cluster
4	Psychosis (atypical)	0.014679153120912147	10.666666666666666	45.02748743222422	['PYGL', 'TNF']	1.0	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=7e9e9c1e83c2c42c59d459abd8841525	GWAS_Catalog_2019	Diseases	up	Cluster 1
5	BRCA1/2-negative high-risk breast cancer	0.016639317727007007	10.0	40.959868464124305	['ASPH', 'ITPR2']	1.0	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=7e9e9c1e83c2c42c59d459abd8841525	GWAS_Catalog_2019	Diseases	up	Cluster 1
1	Leukemia, Myelocytic, Acute	1.184459817839387e-09	2.442748091603053	50.208193016708506	['RB1', 'COL18A1', 'TPMT', 'PDCD7', 'GFI1', 'ITGA2B', 'TNF', 'AFF1', 'UBASH3B', 'ANPEP', 'NAMPT', 'PDE4B', 'ITGAX', 'TRIM24', 'TIMP1', 'GLUL', 'CTSB', 'TESC', 'PLAUR', 'CBFA2T3', 'MTSS1', 'UHMK1', 'FOXP1', 'NT5C3A', 'HCK', 'IRF1', 'IRF2', 'IRF7', 'ZMYND11', 'S100A8', 'GRN', 'KMT2A', 'KCNA3', 'CXXC5', 'MTDH', 'ABL2', 'CD59', 'PLCG1', 'ZC3H15', 'S100A10', 'MCL1', 'EGR1', 'CD163', 'GSN', 'TNFRSF10A', 'PTPN11', 'MLLT11', 'WEE1', 'MDM4', 'VIM', 'LTBR', 'MXD1']	1.1640871089725495e-05	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=7e9e9c1e83c2c42c59d459abd8841525	DisGeNET	Diseases	up	Cluster 1
2	Pancreatic carcinoma	7.225662449285807e-08	2.182985553772071	35.89492276551745	['RB1', 'COL18A1', 'MCM7', 'IKZF3', 'CLU', 'TNF', 'LGALS1', 'NAMPT', 'SLC39A6', 'LGALS9', 'TIMP1', 'TNS3', 'CTSB', 'KLF10', 'KDM6B', 'SCAF11', 'NCOA3', 'PLAUR', 'CYBB', 'MTSS1', 'FOXP1', 'NT5C3A', 'ASPH', 'IRF1', 'IRF2', 'XIST', 'UTRN', 'S100A8', 'BIRC3', 'CX3CR1', 'KHDRBS1', 'AGPAT2', 'THBS1', 'MTDH', 'HSP90B1', 'BRD8', 'MCL1', 'EGR1', 'CD163', 'GSN', 'HMGA1', 'NFATC2', 'TNFRSF10A', 'PTPN11', 'KLF2', 'WEE1', 'PRPF31', 'MDM4', 'VIM', 'LTBR', 'OGT']	0.00035506905275790456	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=7e9e9c1e83c2c42c59d459abd8841525	DisGeNET	Diseases	up	Cluster 1
3	Atherosclerosis	8.317122089040902e-08	2.6102292768959434	42.552908974499175	['RB1', 'CX3CR1', 'KHDRBS1', 'GRN', 'SELPLG', 'KMT2A', 'CCL4L2', 'ITGA2B', 'KCNA3', 'CLU', 'TNF', 'THBS1', 'APOL6', 'DPP8', 'ANPEP', 'NAMPT', 'CCL4', 'ITGAX', 'CD59', 'TIMP1', 'CTSB', 'EGR1', 'CD163', 'TESC', 'CARD8', 'HMGA1', 'PLAUR', 'CYBB', 'PPBP', 'MTSS1', 'KLF2', 'SELENOS', 'IRF1', 'MNDA', 'VIM', 'LTBR', 'S100A8']	0.00027246891963697995	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=7e9e9c1e83c2c42c59d459abd8841525	DisGeNET	Diseases	up	Cluster 1
4	Glioma	1.7676369342745058e-07	2.0262324739936677	31.504778487847602	['RB1', 'COL18A1', 'MCM7', 'CCNH', 'ITGA2B', 'PLEK', 'CLU', 'TNF', 'LGALS1', 'ANPEP', 'CNTRL', 'NAMPT', 'ITGAX', 'TRIM24', 'TIMP1', 'GLUL', 'CTSB', 'KDM6B', 'SERPINB1', 'SCAF11', 'PLAUR', 'FOXP1', 'ADAM19', 'IRF1', 'IRF7', 'XIST', 'CX3CR1', 'KHDRBS1', 'KMT2A', 'FPR1', 'KCNA3', 'ADD3', 'THBS1', 'MTDH', 'HSP90B1', 'POLD3', 'ABL2', 'PLCG1', 'BRD8', 'MCL1', 'EGR1', 'CD163', 'GSN', 'CBX5', 'HMGA1', 'NFATC2', 'TNFRSF10A', 'PTPN11', 'GFER', 'WEE1', 'P4HA1', 'SP3', 'MDM4', 'VIM', 'CD69', 'MXD1']	0.00043430839475124607	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=7e9e9c1e83c2c42c59d459abd8841525	DisGeNET	Diseases	up	Cluster 1
5	Malignant tumor of colon	2.4676964057829173e-07	2.0789605197401295	31.63099047938904	['RB1', 'IFITM3', 'COL18A1', 'TNFAIP8', 'MCM7', 'CCNH', 'RNF14', 'CLU', 'TNF', 'LGALS1', 'SCRN1', 'ANPEP', 'ITGAX', 'LGALS9', 'TIMP1', 'CTSB', 'KDM6B', 'SCAF11', 'NCOA3', 'PLAUR', 'CYBB', 'HCK', 'ASPH', 'IRF1', 'IRF2', 'XIST', 'BIRC3', 'KHDRBS1', 'KMT2A', 'KCNA3', 'SLC7A1', 'THBS1', 'MTDH', 'HSP90B1', 'POLD3', 'PLCG1', 'MCL1', 'EGLN1', 'EGR1', 'GSN', 'CBX5', 'FEM1B', 'CARD8', 'HMGA1', 'NFATC2', 'LNPEP', 'TNFRSF10A', 'PTPN11', 'PPBP', 'MDM4', 'VIM', 'MXD1']	0.00048505040552069016	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=7e9e9c1e83c2c42c59d459abd8841525	DisGeNET	Diseases	up	Cluster 1
1	MP:0000219 increased neutrophil cell number	3.958488750167097e-07	5.842696629213482	86.13439696835646	['TNFAIP8', 'SELPLG', 'GSN', 'KMT2A', 'CYBB', 'PTPN11', 'IKZF3', 'TNF', 'ARHGAP25', 'THBS1', 'SETX', 'LGALS9', 'TIMP1']	0.0020825609314629096	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=7e9e9c1e83c2c42c59d459abd8841525	MGI_Mammalian_Phenotype_Level_4_2019	Phenotypes	up	Cluster 1
2	MP:0005013 increased lymphocyte cell number	5.025474882160516e-07	8.0	116.02860558052683	['EGR1', 'SELPLG', 'NCOA3', 'CYBB', 'NFATC2', 'PTPN11', 'LGALS9', 'LTBR', 'TNF', 'THBS1']	0.0013219511677523238	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=7e9e9c1e83c2c42c59d459abd8841525	MGI_Mammalian_Phenotype_Level_4_2019	Phenotypes	up	Cluster 1
3	MP:0011104 embryonic lethality before implantation, incomplete penetrance	2.2777351619269283e-05	14.285714285714285	152.71062665335774	['PIKFYVE', 'WEE1', 'GLUL', 'S100A8', 'MCL1']	0.03994388228965857	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=7e9e9c1e83c2c42c59d459abd8841525	MGI_Mammalian_Phenotype_Level_4_2019	Phenotypes	up	Cluster 1
4	MP:0008102 lymph node hyperplasia	2.7243327866344747e-05	13.793103448275863	144.975198838302	['BHLHE40', 'IRF2', 'NFATC2', 'LGALS9', 'BIRC3']	0.03583178697620993	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=7e9e9c1e83c2c42c59d459abd8841525	MGI_Mammalian_Phenotype_Level_4_2019	Phenotypes	up	Cluster 1
5	MP:0001790 abnormal immune system physiology	4.843552422684386e-05	5.3731343283582085	53.38357813524965	['HCK', 'GSN', 'IRF1', 'BHLHE40', 'IRF2', 'CYBB', 'NFATC2', 'LTBR', 'TNF']	0.05096385859148511	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=7e9e9c1e83c2c42c59d459abd8841525	MGI_Mammalian_Phenotype_Level_4_2019	Phenotypes	up	Cluster 1
1	Mediastinal lymphadenopathy (HP:0100721)	0.0018796380491125976	11.999999999999998	75.32011257292513	['CYBB', 'FOXP1', 'BIRC3']	1.0	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=7e9e9c1e83c2c42c59d459abd8841525	Human_Phenotype_Ontology	Phenotypes	up	Cluster 1
2	Amyotrophic lateral sclerosis (HP:0007354)	0.0052873247203849075	17.777777777777775	93.19898462165703	['SETX', 'UBQLN2']	1.0	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=7e9e9c1e83c2c42c59d459abd8841525	Human_Phenotype_Ontology	Phenotypes	up	Cluster 1
3	Clonus (HP:0002169)	0.00554652707643302	8.275862068965516	42.98965488895726	['SETX', 'SEPSECS', 'VPS37A']	1.0	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=7e9e9c1e83c2c42c59d459abd8841525	Human_Phenotype_Ontology	Phenotypes	up	Cluster 1
4	Polyphagia (HP:0002591)	0.009456927678671807	13.333333333333332	62.146769578185	['GRN', 'AGPAT2']	1.0	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=7e9e9c1e83c2c42c59d459abd8841525	Human_Phenotype_Ontology	Phenotypes	up	Cluster 1
5	Occipital encephalocele (HP:0002085)	0.011084911945619225	12.307692307692308	55.411327747779104	['COL18A1', 'CSPP1']	1.0	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=7e9e9c1e83c2c42c59d459abd8841525	Human_Phenotype_Ontology	Phenotypes	up	Cluster 1
1	WholeBlood	6.92947845803311e-11	4.357976653696498	101.9446289793126	['SELPLG', 'FPR1', 'PYGL', 'SBNO2', 'NAMPT', 'ITGAX', 'GBP2', 'ZNF467', 'VASP', 'EGLN1', 'KDM6B', 'TLE3', 'IFNGR2', 'MBOAT7', 'PLAUR', 'CYBB', 'PPBP', 'ARHGAP25', 'HCK', 'IRF1', 'NINJ1', 'SP3', 'IRF2', 'MNDA', 'MXD1', 'SOS2', 'STK40', 'S100A8']	5.820761904747812e-09	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=7e9e9c1e83c2c42c59d459abd8841525	Human_Gene_Atlas	Cell Type	up	Cluster 1
2	CD33+ Myeloid	3.3019024036076424e-08	3.2989690721649483	56.8286415031502	['MTPN', 'DOCK5', 'FPR1', 'ITPR2', 'PYGL', 'GNS', 'SBNO2', 'DPP8', 'PGM2', 'LGALS9', 'NUDT16', 'SLC15A3', 'MCL1', 'KLF10', 'KDM6B', 'EGR1', 'SERPINB1', 'CD163', 'CARD8', 'IFNGR2', 'PLAUR', 'CYBB', 'SETX', 'HCK', 'MS4A6A', 'SP3', 'KCTD12', 'S100A8']	1.3867990095152098e-06	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=7e9e9c1e83c2c42c59d459abd8841525	Human_Gene_Atlas	Cell Type	up	Cluster 1
3	SmoothMuscle	1.4516359734413778e-05	3.5261707988980717	39.282368835688985	['ATP6V0E1', 'PLAUR', 'VPS37A', 'THBS1', 'HSP90B1', 'ADAM19', 'EFEMP2', 'LGALS1', 'KLHL5', 'P4HA1', 'ASPH', 'COL6A2', 'CD59', 'TIMP1', 'EIF4B', 'C11ORF24']	0.0004064580725635858	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=7e9e9c1e83c2c42c59d459abd8841525	Human_Gene_Atlas	Cell Type	up	Cluster 1
4	CD56+ NKCells	7.545331560787544e-05	2.4468085106382977	23.225097646104686	['CX3CR1', 'MTPN', 'BRF2', 'FEM1B', 'SYNRG', 'GFI1', 'PLEK', 'HPS3', 'LNPEP', 'UBR1', 'JOSD1', 'ADD3', 'KLF2', 'UHMK1', 'SETX', 'RFX7', 'CCL4', 'ITGAX', 'SNRNP27', 'PDSS2', 'GBP2', 'SOS2', 'STK40']	0.0015845196277653843	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=7e9e9c1e83c2c42c59d459abd8841525	Human_Gene_Atlas	Cell Type	up	Cluster 1
5	BDCA4+ DendriticCells	0.00017537046919894965	2.7474747474747474	23.761837176842175	['SELPLG', 'VPS13C', 'NCOA3', 'HPS3', 'PHC3', 'CBFA2T3', 'TNF', 'MTDH', 'HSP90B1', 'PDIA4', 'ALDH5A1', 'BTAF1', 'SLC39A6', 'IRF7', 'PDSS2', 'ST6GALNAC4', 'OGT']	0.0029462238825423543	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=7e9e9c1e83c2c42c59d459abd8841525	Human_Gene_Atlas	Cell Type	up	Cluster 1
1	macrophage peri LPS thio 1hrs	6.782950984254362e-05	2.675585284280936	25.681640693768404	['KDM6B', 'EGR1', 'WSB2', 'IFNGR2', 'MCM9', 'PLEK', 'PLAUR', 'NFATC2', 'SPTY2D1', 'TNF', 'MTSS1', 'IRF1', 'CCL4', 'SLC39A6', 'PDE4B', 'ITGAX', 'ST6GALNAC4', 'CTSB', 'MCL1', 'UBQLN2']	0.006511632944884188	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=7e9e9c1e83c2c42c59d459abd8841525	Mouse_Gene_Atlas	Cell Type	up	Cluster 1
2	mast cells	0.00027859770667343787	2.6407766990291264	21.616716020266036	['RB1', 'CX3CR1', 'EGR1', 'TLE3', 'TNFAIP8', 'GFI1', 'ITGA2B', 'ITPR2', 'CBFA2T3', 'MTSS1', 'UBASH3B', 'P4HA1', 'ASPH', 'BHLHE40', 'NAMPT', 'PLCG1', 'CD69']	0.013372689920325018	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=7e9e9c1e83c2c42c59d459abd8841525	Mouse_Gene_Atlas	Cell Type	up	Cluster 1
3	macrophage peri LPS thio 7hrs	0.0006054697012879848	2.2630834512022626	16.768330490261217	['ATP6V0B', 'IFNGR2', 'PLEK', 'PLAUR', 'CYBB', 'PTPN11', 'PARP14', 'TNF', 'AFF1', 'MTDH', 'IRF1', 'NAMPT', 'IRF7', 'CHMP4B', 'LGALS9', 'CD69', 'GBP2', 'SLC15A3', 'ST6GALNAC4', 'CTSB']	0.019375030441215513	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=7e9e9c1e83c2c42c59d459abd8841525	Mouse_Gene_Atlas	Cell Type	up	Cluster 1
4	mast cells IgE	0.0014650000598845014	2.274247491638796	14.841511695761517	['RB1', 'NCOA3', 'MBOAT7', 'GPATCH2', 'NFATC2', 'ITPR2', 'CREBL2', 'CXXC5', 'CBFA2T3', 'MTSS1', 'UBASH3B', 'GFOD1', 'SNAPC3', 'FAM76A', 'XIST', 'SLC12A6', 'TNS3']	0.035160001437228035	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=7e9e9c1e83c2c42c59d459abd8841525	Mouse_Gene_Atlas	Cell Type	up	Cluster 1
5	macrophage bone marrow 6hr LPS	0.002154793394701316	2.0821917808219177	12.784783366407316	['VASP', 'TLE3', 'CBX5', 'IFNGR2', 'PLEK', 'FPR1', 'NFATC2', 'CYBB', 'BTBD7', 'AFF1', 'MTDH', 'HCK', 'NAMPT', 'CCL4', 'PDSS2', 'LGALS9', 'GBP2', 'SLC15A3', 'STK40']	0.041372033178265266	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=7e9e9c1e83c2c42c59d459abd8841525	Mouse_Gene_Atlas	Cell Type	up	Cluster 1
1	MACROPHAGE	1.8284874368883595e-05	1.7962003454231434	19.59553338893068	['CCDC71L', 'TNFAIP8', 'CCL4L2', 'PLEK', 'TNF', 'GPR132', 'LGALS1', 'ANPEP', 'ITGAX', 'LGALS9', 'TIMP1', 'UPP1', 'TNS3', 'CTSB', 'KDM6B', 'METTL1', 'IFNGR2', 'PLAUR', 'CYBB', 'HCK', 'MS4A6A', 'NINJ1', 'IRF7', 'CHMP4B', 'KCTD12', 'ST6GALNAC4', 'STK40', 'S100A8', 'SMIM3', 'GRN', 'SELPLG', 'FPR1', 'KCNA3', 'SNX33', 'GNS', 'AGPAT2', 'SBNO2', 'CCL4', 'GBP2', 'ZNF467', 'SLC15A3', 'VASP', 'CD163', 'GSN', 'TNFRSF10A', 'PPBP', 'ARHGAP25', 'GFER', 'MNDA', 'VIM', 'MXD1', 'GRINA']	0.001974766431839428	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=7e9e9c1e83c2c42c59d459abd8841525	ARCHS4_Tissues	Cell Type	up	Cluster 1
2	CORD BLOOD	0.00014913718856975097	1.692573402417962	14.912661602821982	['RB1', 'IFITM3', 'CCNH', 'RPL34', 'GFI1', 'PLEK', 'TNF', 'LGALS1', 'CNTRL', 'NAMPT', 'PDE4B', 'ITGAX', 'PGM2', 'LGALS9', 'TIMP1', 'SLC12A6', 'KLF10', 'SERPINB1', 'ATP6V0B', 'ATP6V0E1', 'TESC', 'PLAUR', 'CYBB', 'HBA2', 'HCK', 'MS4A6A', 'KCTD12', 'S100A8', 'SMIM3', 'MTPN', 'GRN', 'SELPLG', 'KCNA3', 'SPTY2D1', 'MTDH', 'COMMD8', 'BTAF1', 'PSMB3', 'ZC3H15', 'S100A10', 'MCL1', 'HMGA1', 'PPBP', 'TRERF1', 'MDM4', 'MNDA', 'VIM', 'CD69', 'MXD1']	0.008053408182766552	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=7e9e9c1e83c2c42c59d459abd8841525	ARCHS4_Tissues	Cell Type	up	Cluster 1
3	DENDRITIC CELL	0.0017432572270311857	1.5544041450777202	9.873575045827456	['CX3CR1', 'MTPN', 'DOCK5', 'GRN', 'TNFAIP8', 'SELPLG', 'TPMT', 'RPL34', 'PLEK', 'CDC14A', 'AFF1', 'MTDH', 'COMMD8', 'LGALS1', 'BTAF1', 'PSMB3', 'ANPEP', 'CNTRL', 'PDE4B', 'ITGAX', 'PGM2', 'LGALS9', 'TIMP1', 'ZNF467', 'SLC15A3', 'ZC3H15', 'S100A10', 'KLF10', 'SERPINB1', 'ATP6V0B', 'ATP6V0E1', 'GSN', 'VPS13C', 'NFATC2', 'CYBB', 'PPBP', 'CBFA2T3', 'SETX', 'HCK', 'MS4A6A', 'MDM4', 'MNDA', 'VIM', 'KCTD12', 'S100A8']	0.06275726017312268	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=7e9e9c1e83c2c42c59d459abd8841525	ARCHS4_Tissues	Cell Type	up	Cluster 1
4	GRANULOCYTE	0.0017432572270311857	1.5544041450777202	9.873575045827456	['CCDC71L', 'CX3CR1', 'COL18A1', 'DOCK5', 'SELPLG', 'KCNE3', 'PLEK', 'FPR1', 'PYGL', 'RGPD1', 'TNF', 'CDC14A', 'SBNO2', 'GPR132', 'ANPEP', 'NAMPT', 'PDE4B', 'ITGAX', 'SLC12A6', 'GBP2', 'ZNF467', 'SLC15A3', 'MCL1', 'VASP', 'EGLN1', 'ZBTB18', 'KDM6B', 'TLE3', 'CYBB', 'HBA2', 'CBFA2T3', 'TRERF1', 'ARHGAP25', 'KLF2', 'HCK', 'MS4A6A', 'RNF169', 'IRF1', 'IRF2', 'IRF7', 'MNDA', 'MXD1', 'SOS2', 'STK40', 'S100A8']	0.04706794512984201	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=7e9e9c1e83c2c42c59d459abd8841525	ARCHS4_Tissues	Cell Type	up	Cluster 1
5	NEUTROPHIL	0.0017432572270311857	1.5544041450777202	9.873575045827456	['CCDC71L', 'CX3CR1', 'COL18A1', 'DOCK5', 'SELPLG', 'KCNE3', 'CCL4L2', 'PLEK', 'FPR1', 'PYGL', 'RGPD1', 'TNF', 'CDC14A', 'SBNO2', 'GPR132', 'ANPEP', 'NAMPT', 'CCL4', 'PDE4B', 'ITGAX', 'SLC12A6', 'GBP2', 'ZNF467', 'SLC15A3', 'MCL1', 'VASP', 'KDM6B', 'TLE3', 'F8A1', 'MBOAT7', 'PLAUR', 'CYBB', 'CBFA2T3', 'TRERF1', 'ARHGAP25', 'KLF2', 'HCK', 'RNF169', 'IRF1', 'NINJ1', 'IRF7', 'MNDA', 'MXD1', 'STK40', 'S100A8']	0.03765435610387361	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=7e9e9c1e83c2c42c59d459abd8841525	ARCHS4_Tissues	Cell Type	up	Cluster 1
1	Type II interferon signaling (IFNG) WP1253	6.066261789156658e-05	11.76470588235294	114.2374458803973	['IFNGR2', 'IRF1', 'IRF2', 'CYBB', 'PTPN11']	0.010676620748915719	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=7e9e9c1e83c2c42c59d459abd8841525	WikiPathways_2019_Mouse	Pathways	up	Cluster 1
2	Apoptosis WP1254	6.93942001425126e-05	6.91358024691358	66.20242060013962	['SCAF11', 'IRF1', 'IRF2', 'IRF7', 'TNF', 'BIRC3', 'MCL1']	0.006106689612541108	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=7e9e9c1e83c2c42c59d459abd8841525	WikiPathways_2019_Mouse	Pathways	up	Cluster 1
3	Selenium metabolism/Selenoproteins WP108	0.0034972041444319775	6.3999999999999995	36.19706525175527	['SEPSECS', 'SELENOS', 'SP3', 'SELENOI']	0.20516930980667603	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=7e9e9c1e83c2c42c59d459abd8841525	WikiPathways_2019_Mouse	Pathways	up	Cluster 1
4	Adipogenesis genes WP447	0.006829205045119257	3.5820895522388057	17.862257924097225	['RB1', 'TLE3', 'NAMPT', 'HMGA1', 'TNF', 'AGPAT2']	0.3004850219852473	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=7e9e9c1e83c2c42c59d459abd8841525	WikiPathways_2019_Mouse	Pathways	up	Cluster 1
5	G1 to S cell cycle control WP413	0.007123448706762667	5.245901639344262	25.93764355094911	['RB1', 'WEE1', 'MCM7', 'CCNH']	0.2507453944780459	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=7e9e9c1e83c2c42c59d459abd8841525	WikiPathways_2019_Mouse	Pathways	up	Cluster 1
1	Apoptosis WP254	8.756818512603002e-05	6.666666666666666	62.28728539654555	['SCAF11', 'IRF1', 'IRF2', 'IRF7', 'TNF', 'BIRC3', 'MCL1']	0.04133218337948617	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=7e9e9c1e83c2c42c59d459abd8841525	WikiPathways_2019_Human	Pathways	up	Cluster 1
2	Type II interferon signaling (IFNG) WP619	9.217129757700099e-05	10.81081081081081	100.45255980512228	['IFNGR2', 'IRF1', 'IRF2', 'CYBB', 'PTPN11']	0.021752426228172233	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=7e9e9c1e83c2c42c59d459abd8841525	WikiPathways_2019_Human	Pathways	up	Cluster 1
3	Human Complement System WP2806	0.00021648924960941866	5.773195876288659	48.71405168657189	['SELPLG', 'ITGA2B', 'FPR1', 'ITGAX', 'PLAUR', 'CD59', 'THBS1']	0.034060975271881865	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=7e9e9c1e83c2c42c59d459abd8841525	WikiPathways_2019_Human	Pathways	up	Cluster 1
4	Senescence and Autophagy in Cancer WP615	0.00035253461028925576	5.333333333333333	42.401929361674966	['RB1', 'GSN', 'KMT2A', 'IRF1', 'HMGA1', 'IRF7', 'THBS1']	0.04159908401413218	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=7e9e9c1e83c2c42c59d459abd8841525	WikiPathways_2019_Human	Pathways	up	Cluster 1
5	miRNAs involvement in the immune response in sepsis WP4329	0.0011382794172216197	8.64864864864865	58.62259407420346	['IRF1', 'CCL4', 'IRF7', 'TNF']	0.10745357698572092	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=7e9e9c1e83c2c42c59d459abd8841525	WikiPathways_2019_Human	Pathways	up	Cluster 1
1	BACH1 human tf ARCHS4 coexpression	8.402537119280682e-15	6.956521739130435	225.46255788978164	['DOCK5', 'PLEK', 'FPR1', 'APOL6', 'NAMPT', 'ITGAX', 'SLC12A6', 'GBP2', 'SLC15A3', 'C19ORF38', 'MCL1', 'VASP', 'KDM6B', 'VPS13C', 'IFNGR2', 'PLAUR', 'CYBB', 'PARP14', 'ARHGAP25', 'SETX', 'HCK', 'RNF169', 'SP3', 'MNDA', 'UTRN', 'MXD1']	1.4485973993639896e-11	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=7e9e9c1e83c2c42c59d459abd8841525	ARCHS4_TFs_Coexp	Transcription	up	Cluster 1
2	NR3C1 human tf ARCHS4 coexpression	6.944610501605131e-14	6.688963210702341	202.66371512083785	['TNFAIP8', 'PLEK', 'ITPR2', 'AFF1', 'GPR132', 'APOL6', 'BTAF1', 'SLC12A6', 'GBP2', 'MCL1', 'VPS13C', 'VPS13D', 'CYBB', 'LNPEP', 'PARP14', 'UHMK1', 'SETX', 'PIKFYVE', 'RNF169', 'BHLHE40', 'SP3', 'UTRN', 'OGT', 'SOS2', 'BIRC3']	5.986254252383623e-11	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=7e9e9c1e83c2c42c59d459abd8841525	ARCHS4_TFs_Coexp	Transcription	up	Cluster 1
3	BATF2 human tf ARCHS4 coexpression	6.944610501605131e-14	6.688963210702341	202.66371512083785	['IFITM3', 'GRN', 'FPR1', 'TNF', 'SBNO2', 'GPR132', 'APOL6', 'ITGAX', 'LGALS9', 'GBP2', 'SLC15A3', 'C19ORF38', 'VASP', 'IFNGR2', 'PLAUR', 'PARP14', 'HCK', 'IRF1', 'NINJ1', 'IRF2', 'IRF7', 'CHMP4B', 'MXD1', 'STK40', 'GRINA']	3.990836168255749e-11	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=7e9e9c1e83c2c42c59d459abd8841525	ARCHS4_TFs_Coexp	Transcription	up	Cluster 1
4	ZNF267 human tf ARCHS4 coexpression	5.477056161497365e-13	6.421404682274248	181.29576529195424	['KDM6B', 'TNFAIP8', 'IFNGR2', 'PLEK', 'PLAUR', 'CYBB', 'PARP14', 'SPTY2D1', 'TNF', 'HCK', 'GPR132', 'APOL6', 'IRF1', 'NINJ1', 'NAMPT', 'SP3', 'PDE4B', 'ITGAX', 'SLC12A6', 'GBP2', 'SLC15A3', 'MXD1', 'BIRC3', 'MCL1']	2.3606112056053644e-10	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=7e9e9c1e83c2c42c59d459abd8841525	ARCHS4_TFs_Coexp	Transcription	up	Cluster 1
5	NFKB1 human tf ARCHS4 coexpression	4.1158314368023885e-12	6.153846153846154	161.33034001201955	['VASP', 'KDM6B', 'GRN', 'CD163', 'TNFAIP8', 'IFNGR2', 'PLEK', 'PLAUR', 'CYBB', 'PARP14', 'TNF', 'HCK', 'SBNO2', 'GPR132', 'IRF1', 'NINJ1', 'IRF7', 'CHMP4B', 'LGALS9', 'GBP2', 'SLC15A3', 'STK40', 'BIRC3']	1.4191386794094636e-09	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=7e9e9c1e83c2c42c59d459abd8841525	ARCHS4_TFs_Coexp	Transcription	up	Cluster 1
1	NANOG CHEA	2.0320473860351947e-05	2.8235294117647056	30.50507750294594	['RB1', 'COL18A1', 'TLE3', 'DOCK5', 'KHDRBS1', 'DGKE', 'CBX5', 'WSB2', 'PDCD7', 'CIPC', 'LNPEP', 'MTSS1', 'ADAM19', 'HCK', 'SEPSECS', 'KLHL5', 'SPNS1', 'VIM', 'UPP1', 'GLUL', 'OGT']	0.0021133292814766026	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=7e9e9c1e83c2c42c59d459abd8841525	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	Transcription	up	Cluster 1
